id;name;polica;delivery_24h
463;Madeleine L'Engle: Vjetar u vratima;N-DJ58;0
464;Maggie Stiefvater: Drhtaj;87SKX2+FA12;0
465;Maggie Stiefvater: Zauvijek;FAN12X2;0
466;Valerio Evangelisti: Magus- roman o Nostradamusu;KNJ6;0
467;Maja Sacer : Napaljena;NULL;0
468;Zvjezdana Debic: Majka u meni- kako ostvariti majcinstvo kad ne znamo što je to;N-LJUB 22;0
469;Manda Scott: Kristalna lubanja;KRI5, REN-KRI5;0
470;Mani Gotovac: Fališ mi, druga knjiga- Jesen, Ljeto;KNJ36X2;0
472;Marcel Beyer: Kaltenburg;N-KNJ6X2;0
473;Margaret Maron: Južnjacka nelagoda;218SK+KRIM7;0
474;Margaret Maron: Krijumcareva kci- Deborah Knott istražuje;NULL;0
475;Maria Treben: Muške bolesti;N-ALT13+URED;0
476;Maria Wilhelm Dirk Mathison: Avatar- aktivisticki vodic za preživljavanje;N-FAN 6;0
478;Marina Fiorato: Gospa od badema;LJUB17;0
479;Marina Fiorato: Puhac stakla s Murana;LJUB32x2;0
480;Marina Lewycka: Beraci jagoda;KNJ44;0
481;Marina Lewycka: Kratka povijest traktora na ukrajinskom;LJUB23+LJUB27X2;0
482;Marina Šur Puhlovski: Divljakuša;N-KNJ 36X3;0
483;Marina Šur Puhlovski: Igrac;KNJ36;0
484;Marina V.Žužul: Susjed;N-KNJ36;0
485;Marinko Košcec : Wonderland;KNJ15;0
486;Mario Puzo: Omerta;KRIM13X2;0
487;Mario Puzo: Posljednji Don;STABLO1;0
488;Mario Vargas Llosa: Don Rigobertove bilježnice;LJU26;0
489;Mario V. Llosa: Vragolije zloceste curice;NULL;0
490;Mark Crick: Kafkina juha;KRIM21;0
491;Mark Crick: Sartreov sudoper;KRIM1;0
492;Martin Amis: Koba Grozni- smijeh i dvadeset milijuna;NULL;0
493;Martin Amis: Trudna udovica;LJUB31;0
494;Martin Cruz Smith: Špijunska baza Tokio;KRIM4;0
495;Martin Gray: Knjiga života- kako pronaci srecu, hrabrost i nadu;N-ALT11X2;0
496;Martin Walser: Zaljubljeni Goethe;N-KNJ 4;0
497;Matt Dunn: Vjencani kum;LJUB20;0
498;Matthew Pearl: Klub dante;KRIM 4+220SK;0
499;Matthew Pearl: Poeova sjenka;KRIM4;0
500;Matthew Quirk: Direktiva;KRIM1+N-SPL18;0
501;Mavis Cheek: Seksualni život moje ujne;212DSKX3+LJUB25;0
502;Maya Angelou: Mama, ja i mama;NSTR12/83SK;0
503;Melanie Raabe: Slucaj;NULL;0
504;Melissa Hill: Istina o tebi;LJUB 4;0
505;Melissa Hill: Nešto iz Tiffanyja;LJUB5;0
506;Melissa Hill: Oprosti mi, molim te;LJUB5/4;0
507;Melissa Marr: Opako ljupki;FA13;0
508;Michael Crichton: Niz vrijeme;FAN4;0
509;Michael Crichton: Piratske širine;FAN7+219SKX3;0
510;Michael Crichton: Razotkrivanje;FA15;0
511;Michael Cunningham: Dom na kraju svijeta;KRIM4;0
512;Michael Cunningham: Sati;LJUB46;0
513;Michael Cunningham: Sati;KRIM4, 221SKX3;0
515;Michael Gruber: Dolina kostiju;FA17;0
516;Michael Gruber : Obratnica noci;LJUB19;0
517;Michael Gruber: Obratnica noci;FA17X2+FA18+N;0
518;Michael Pollan: U obranu hrane;PSIH 3;0
519;Michael Viewegh: Sjajne zeznute godine;KRIM24+213SK;0
520;Michal Wievegh : Izvan igre;KNJ29;0
521;Michelle Moran: Hereticka kraljica;210LSKX4;0
523;Michel Tournier: Ponocna ljubavna gozba;212DSK;0
524;Michio Kushi : Makrobioticka domaca ljekarna;NULL;0
525;Mihail Riklin: Komunizam kao religija;X0;0
526;Mikel Santiago: Posljednja noc u Tremore Beachu;KRIM21;0
527;Milana Vlaovic: Blato;KNJ34;0
528;Milana Vukovic Runjic: Hotel u oblacima 1914;N-KNJ 25;0
529;Milana Vukovic Runjic: Revolver;212DSK+LJUB26x2;0
530;Milana Vukovic Runjic: Seksopolis;LJUB26;0
531;Milan Selakovic: Rodinova katedrala;207SK;0
532;Milena Busquets: I to ce proci;N-KNJ24X2;0
533;Milica Jakovljevic: Nepobedivo srce;LJUB40;0
534;Milica Jakovljevic: Ranjeni orao;LJUB40;0
535;Milovan Vitezovic: Hamlet studira glumu;207SK;0
536;Miljenko Jergovic: Drugi poljubac Gite Danon;N-KNJ 35;0
538;Miljenko Jergovic : Historijska citanka 1;KNJ15;0
539;Mirela Španjol Markovic : Moc uvjeravanja;U DOLASKU;0
540;Mirjana Krizmanic : A sad... radost i veselje! -kako sami možemo održati i povecati svoje zadovoljstvo životom;SK707X2;1
541;Mirjana Krizmanic: A što sad? - upute za suocavanje sa životnim nevoljama;SK-U9X3;0
542;Mirjana Krizmanic : Jesenji valcer;KNJ40X2;0
543;Mirjana Krizmanic: Tkanje života;AL8X2+AL2+AL3+SK704;1
544;Mirjana Krizmanic: Život s razlicitima;SK707X2;1
545;Mirjana Matiša: Vrtuljak;KNJ2;0
546;Mirjana Vidas Pokupec: Govor rijeke;N-KNJ 39;0
547;Mirko Sabolovic: Ožiljci;207SKX5;0
548;Mirko Sabolovic: Razmeda;207SK;0
549;Mirko Žeželj: Zatocenik slobode;207SK;0
550;Mischa Berlinski: Terenski rad;LJUB32;0
551;Mišo Cvijanovic: Hrvati na europskim nogometnim prvenstvima;NULL;0
553;Noelle Hancock: Moja godina Eleanor;N-ALT6X2;0
554;Momo Kapor: Beleške jedne Ane;207SK;0
555;Momo Kapor: Hej, nisam ti to ispricala;NOVAKI;0
556;Monaldi& Sorti: Imprimatur 1-2  KOMPLET;STABLO1X3;0
558;Monica Ali: Neispricana prica;KNJ39;0
559;Monika Maron: Animal triste;N-KNJ5X2;0
561;Morten Storm Paul Cruickshank i Tim Lister: Agent Storm;NULL;0
562;David Eagleman: Mozak- cudesna prica o tebi;NALT9X3;0
563;Mr. Sc. Harley Pasternak i Myatt Murphy : Dijeta 5 faktora;ALT11+SK819x3;1
564;Muhammad Yunus : Za svijet bez siromaštva;ALT11;0
565;Nada Gašic: Mirna ulica, drvored;KRI14X2+221DSK;0
566;Nafisa Haji : Slatki okus suza;LJUB4X3;0
567;Nancy Taylor Rosenberg: Olakotne okolnosti;KRI3+KRI8;0
568;Mario Benedetti: Talog kave;KNJ18+215SK;0
569;Neale Donald Walsch: Prijateljstvo s Bogom;N-DUH8X2;0
570;Neale Donald Walsch: Razgovori s Bogom 1-3;N-STABLO 1;0
571;Neale Donald Walsch : Razgovori s Bogom za tinejdžere;NULL;0
572;Neal Stephenson: Potpuni raspad;NULL;0
573;Nedjeljko Fabrio: Štavljenje štiva;207SKX3;0
574;Neil Faulkner: Povijest Oktobarske revolucije;N-BP15;0
575;Nermin Bezmen: U vrtlogu sudbine- Murkina prica 1,2 KOMPLET;STABLO1;0
576;Nevada Barr: Duhovi prošlosti;KRI4+221SK;0
577;Nevada Barr: Sezona lova;KRI4X3;0
578;Neven Orhel: Iskra;N-KNJ13X2;0
579;Colette Baron- Reid: Nezacrtano;N-ALT 7;0
580;Nicci French: Uhvati me kad padnem;KRIM7;0
581;Nicholas Evans: Covjek koji je šaptao konjima;KRIM4X2;0
582;Nicholas Sparks: Bilježnica;STABLO 1;0
583;Nicholas Sparks: Poruka u boci;LJUB16;0
584;Nicholas Sparks: Bilježnica + Najbolje od mene + Poruka u boci;U DOLASKU;0
585;NICK HORNBY: 31 PJESMA;NDJ59X2;0
586;Nick Hornby: Razgovor s andelom;DJEC26/NDJ17X2;0
587;Nick Hornby: Sve zbog jednog djecaka;DJEC17;0
589;Nicola Kraus Emma McLaughlin: Dnevnici jedne dadilje;NULL;0
590;Nicola Kraus i Emma McLaughlin : Dnevnici jedne dadilje;LJUB44;0
591;Nicola Kraus Emma McLaughlin : Gradska cura;220DSK+LJUB11+LJUB20;0
592;Nicola Kraus Emma McLaughlin: Posveta;NULL;0
593;Nicolas Barreau: Osmijeh žene;LJUB22+LJUB35;0
594;Nicole Krauss: Povijest ljubavi;LJU31+N-KNJ31;0
595;Nikola Batušic : Cetiri godišnja doba;N-RAT 6+96SK;0
596;Nikola Petkovic: Put u Gonars;219DSK+SK-U16+LJUB31;0
597;Nina Garcia: Stotka;RE-LJUB 45;0
598;Noel Streatfeild: Plesne cipelice;LJUB16;0
601;Nora Roberts: Krvna braca;NLJUB1+212DSK;0
602;Nora Roberts: Mjeseceve suze 2. dio Irske trilogije;LJU27X2+N-LJU1;0
603;Nora Roberts: Nebo i zemlja;NLJUB1;0
607;Nora Roberts: Ples u zraku;NLJUB1;0
609;Nora Roberts: Prijeteca plima;LJU32+N-LJU1;0
612;Nora Roberts: Sjeta u zaljevu Chesapeake;LJU32+N-LJU1+96SK;0
615;Nora Roberts : Suocavanje s vatrom;LJUB32;0
616;Nora Roberts: Susret u smrti;LJUB32;0
618;Nora Roberts: Unutarnja luka;212DSKX4;0
619;Nora Roberts: Vizija u bijelom 1-3 KOMPLET;STABLO1;0
621;Norbert Gstrein: Engleske godine;KNJ5;0
622;Norbert Gstrein: Zima na jugu;N-KNJ5X2;0
623;C. J. Sansom: Kraljevska krv;LJUB4+101SK;0
624;Lauren Kate : Slap;LJUB6;0
625;Corina Bomann: Vrt na mjesecini;221LSK;0
626;Dorothy Koomson: Kad sam bila nevidljiva;LJUB 2X2;0
627;Elizabeth Hoyt: Kradljivac sjena;101SK;0
628;Loretta Chase : Gospodica cudesna;LJUB4;0
629;Conn Iggulden : Carstvo srebra;LJUB 4;0
630;Jennifer Probst: Bracna pogreška;LJUB8;0
631;Sylvia Day : Carolija;LJUB8+LJUB38;0
632;Lauren Kate: Pali andeo;FA12X2;0
633;Laura Kinsale: Satovi iz francuskoga;LJUB3;0
634;Courtney Milan: Groficina zavjera;NLJU11+SK12X2;0
635;Courtney Milan : Rat vojvotkinja;NLJUB11X2;0
636;Joseph Kanon: Odlazak iz Berlina;KRIM19/22;0
637;Jude Deveraux: Za sva vremena;x0;0
638;Giles Kristian: Krvavo oko;LJUB9;0
639;Jennifer Ashley: Ludilo lorda Iana MacKenzija;N-LJUB 11 x6;0
641;William Shakespeare: O umijecu ljubavi;N-KNJ 13X2;0
642;Oliver Bottini : Po nalogu oceva;N-KNJ9X2;0
643;Orhan Pamuk: Snijeg;LJUB26;0
644;Orhan Pamuk: Zovem se crvena;NKNJ13;0
645;Oriana Fallaci: Pismo nerodenom djetetu;X0;0
646;Oriana Fallaci : Pismo nerodenom djetetu;N-LJUB25;0
647;Dr. Marilyn Glenville: Osteoporoza tiha epidemija;x0;0
648;Pajo Kanižaj: Jedna stvar  na P;207SKX2;0
649;Pam Grout: E2;N-ALT 14+153SK;0
650;Pascal Bruckner : Bijeda blagostanja;NULL;0
651;Pascal Bruckner: Paradoks ljubavi;NULL;0
652;Patricia Cornwell: Corpus delicti;KRI4/2;0
654;Patricia Cornwell: Obdukcija;KRI4;0
655;Patricia Cornwell: U opasnosti;X0;0
656;Patricia Cornwell: Sve što ostaje;KRIM4;0
657;Patricia D. Cornwell: Obdukcija;218DSKX1;0
658;Patricia D. Cornwell: Središte požara;NULL;0
659;Patricia Highsmith: Carol;NULL;0
660;Patrick de Witt : Braca sisters;NULL;0
661;Patrick Dixon : Šest lica buducnosti;DUH 15;0
662;Patrick Süskind : Parfem;LJU8/9/4/6+KRIM17;0
663;Patriša Kornvel: Telo kao dokaz;SPD9;0
664;Paul Auster: Newyorška trilogija;NULL;0
665;Paul Finch: Grabežljivci;KRIM24;0
666;Paulo Coelho :  ALKEMICAR – JUBILARNO ILUSTRIRANO IZDANJE;NSTABLO2+UREDX2;0
667;Paulo Coelho: Hodocašce;KNJ15X2;0
668;Paulo Coelho : Jedanaest minuta;215SKX4+KNJ15x;0
670;Paulo Coelho : Jedanaest minuta;215SK;0
671;Paulo Coelho: Na obalu rijeke Piedre sjela sam i plakala TU;215SK/KNJ15;0
672;Paulo Coelho : Na obalu rijeke Piedre sjela sam i plakala;KNJ13;0
673;Paulo Coelho : Peta gora;KNJ15;0
674;Paulo Coelho : Peta gora;KNJ13;0
675;Paulo Coelho : Prirucnik za ratnika svjetlosti;KNJ22;0
676;Paulo Coelho: Odabrana djela I-V Komplet;STABLO 1;0
677;Paulo Coelho : Veronika je odlucila umrijeti;KNJ15;0
678;Paul Tough: Kako djeca uspijevaju;NULL;0
679;Abbé Prévost: Manon Lescaut;KNJ42;0
680;Adriana Trigiani: Lucia, Lucia;LJUB 8+LJUB18;0
681;Amalija Ljubica Broecker-Jakob : Pola pišem, pola macku dajem;NULL;0
682;André Malraux : Život ljudski;KNJ31+198SKX2;0
684;Stefan Cvajg: Marija Antoaneta;185SK;0
685;Antun Gustav Matoš : Izabrane pjesme;NULL;0
686;Apulej : Zlatni magarac;KNJ30X1;0
688;Bali Rai : Ekipa;KNJ24+LJUB23;0
690;Barbara Vine : Oko koje vidi u tami;LJUB18;0
692;Bernard Glemser: Žene sa petnaestog kata;189SK;0
693;Bill Gillham: Doživotna garancija;NULL;0
694;Borislav Vujcic : Nesanica;SPL10X2;0
695;Božidar S. Simic : Gojaznost- kako je spreciti i izleciti;NULL;0
697;Dalibor Šimpraga: Kavice Andreja Puplina;NULL;0
698;Dan Burstein i Arne de Keijzer: Tajne andela i demona;KRIM 25;0
700;Daniel Goleman : Socijalna inteligencija- nova otkrica u meduljudskim odnosima;NULL;0
701;David Nobbs : Ne bih vas više zadržavala;LJUB17;0
702;David Southwell Sean Twist: Teorije zavjera- otkrijte 100 najnevjerojatnijih svjetskih zavjera;RAT 43;0
703;Dorde Milanovic: Od Ikara do meseca;NULL;0
704;D. Raguž: Hrvatska jezicna mocvara;N-RJEC7/SK157;0
705;Dr. Trajko Petrovski, Kasum Cana: Rjecnik Hrvatsko- Romski/ Romsko- Hrvatski;SK157;0
706;Eileen Goudge : Stranac u raju;NULL;0
707;Demos Shakarian: Najsretniji ljudi na svijetu;KNJ25;0
709;Marijan Gubina : 260 dana;KNJ36;0
710;1000 katastrofa;N-DJEC76;0
711;Kai Hovelmann: 1000 misterija;DJE21+ALT5;0
713;Adriana Trigiani: Brak na talijanski nacin;LJUB12;0
714;Adriana Trigiani : Ljubav na talijanski nacin;NULL;0
715;Adrienne McDonnell: Mjesec nad Firencom;N-LJUB39;0
716;Alice Peterson: Od ponedjeljka do petka;N-LJUB35;0
717;Amanda Coplin: U vocnjaku;LJU15X2+N-LJU3+LJUB13;0
718;60 godina Lovacko društvo Žuna- Zagreb;NULL;0
719;Adolfo Sánchez Vásquez: Filozofija praxis;FIL2;0
720;Adriana Trigiani: Postolareva žena;NULL;0
721;Zoran Petkovic, prired. Dragan Nedeljkovic : Afrika- lice iza maske;KNJ 18;0
722;A. Hauser : Filozofija povijesti umjetnosti;NULL;0
724;Aldo Dobrovac: Bludne godine;N-STR 3;0
726;Aleksandar Žiljak: Srce od stakla;NULL;0
727;Alen Bovic: Ljudožder Vegetarijanac;NULL;0
728;Alexandre Dumas: Cetrdeset pet vitezova I, II;STABLO 1;0
729;Alexandre Dumas: Grof Cagliostro;115SK;0
730;Alexandre Dumas: Grof Monte Kristo I-III KOMPLET;STABLO 1;0
731;Alexandre Dumas: Napoleon;STABLO 2X2;0
732;Alexandre Dumas : Tri mušketira;STABLO 1X2;0
733;Ali Harris : Prvi posljednji poljubac;LJUB14X2;0
734;Ali Pekica Pagon : Manifest humanosti;NULL;0
735;Alistair Maclean: Night Without End;N-ENG 12;0
738;Aluizio Azevedo: Ljubav u Riu;LJUB43;0
740;Amy Gray: Kako postati vampir- krvavi vodic za pridošlice u svijetu neživih;NULL;0
741;Amy Tan: Žena Boga kuhinje;LJUB44X2;0
742;Ana Horvat: Izabranice;NULL;0
743;Ana Maletic :Povijest plesa starih civilizacija I- od Mezopotamije do Rima;NULL;0
744;Ana Paula Maja: Rat kopiladi;KRIM20;0
745;Anchee Min: Biser Kine;NULL;0
746;Andrea Zlatar: Svakodnevne razglednice;KNJ2;0
748;Andrej Platonovic Platonov: Sretna Moskva i druga proza;N-KNJ 21;0
749;Andrew G. Marshall: Volim te,ali... - kako vratiti zaljubljenost i strast u vezu;N-ALT 19;0
750;Andrew Miller: Procišcenje;N-KRIM 17;0
751;Andrew Morton: Angelina;NKNJ13;0
753;André Malraux: Hrastovi koje obaraju . . .;RAT 35;0
755;Anna Gavalda: Da bar mene negdje netko ceka;N-KNJ 22;0
756;Anna Gavalda: Kako sam je volio;NULL;0
757;Anne O'Brien: Zabranjena kraljica;ENG14;0
758;Anne Marie O' Connor : Svatko ima svoju Bono pricu;KNJ26;0
759;Ante Gotovac : Vrag;KNJ36;0
762;Ante Matic : Sizif i mrav;KNJ13;0
764;Ante Tomic : Klevete i laži;113SK;0
765;Ante Tomic: Ljubav, struja, voda i telefon;KNJ 16;0
766;Ante Tomic: Što je muškarac bez brkova;112SKX3;0
769;Anthony Kiedis: OŽILJCI- AUTOBIOGRAFIJA PJEVACA RED HOT CHILI PEPPERSA;SK723;1
770;Ivan Antolcic: Triput guraj, jednom furaj;NULL;0
771;Antonio Tabucchi : Izgubljena glava Damascena Monteira;KNJ21;0
773;Antun Gustav Matoš: Lijepa naša domovina i drugi putopisi;DJ28+197SKX2;0
774;Antun Gustav Matoš: Oko Zagreba i po Hrvatskoj;NULL;0
775;Antun Šoljan: Mjesto uz prijestol;193SK;0
776;Anyathã Saranam Nasthi: Ti si jedino utocište;ALT7;0
777;Aprilynne Pike: Carolije;NULL;0
778;Aprilynne Pike: Iluzije;NULL;0
780;Ariana Franklin: Gospodarica smrti;x0;0
781;Arijana Culina : Za Europu spremni;KNJ30X2;0
782;Arijana Culina: Šta svaka žena triba znat o onim stvarima;LJUB41;0
785;Asaf Durakovic: Nanosi pijeska;NULL;0
786;Ashley Little : Crne ruže  (anatomija ženske bande);LJU22+KRIM29;0
787;Marija Juric Zagorka: Gordana 1;LJUB34X3;0
788;Marija Juric Zagorka: Gordana 5;LJUB34;0
789;Marija Juric Zagorka: Gordana 6 LOŠIJE STANJE;LJUB34;0
790;Marija Juric Zagorka: Gordana 8;LJUB34;0
791;Augustin Stipcevic: Mladic koji je otkrio Ameriku;193SK;0
792;Augustin Stipcevic: Noc pod nogama;KNJ14;0
793;August Šenoa: Zlatarovo zlato;197SKX2;0
795;Azra Širovnik: Božje strpljenje;NULL;0
796;Babic- Finka- Moguš: Hrvatski pravopis;RJEC8+301SKX2;0
797;Bajam Ilkullu: Zapisi iz Harema;LJUB25;0
798;Bajka o Erosu i Basni;NULL;0
799;Balint Vujkov: Cvjetovi mecave;120SK;0
800;B. A. Paris: Iza zakljucanih vrata;KRIM0+112SK;0
801;Barbara Claverly : Posljednja kašmirska ruža;LJUB12X2;0
802;Barbara Cleverly: Ubojstva u Simli;KRIM12/31;0
803;Barbara Clevery: Tigar iz palace;KRI9+N-KRI19;0
804;Barbara Delinsky : Tajna medu nama;LJUB17;0
806;Barbara Trapido: Brat slavnijeg Jacka;N-KRIM 18;0
807;Barbara Victor: Nestalo je boli;NULL;0
809;Barbara Vine: Rodendanski dar;N-KRI10;0
810;B. D. Benedikt : Bijeli Indijanac;KNJ31;0
811;B. D. Benedikt: Osveta je moja;KRIM31;0
812;Bela Schreiner: Skok konjica;NULL;0
813;Ben Hur;LJUB 33;0
816;Big Brother: 100 dana ispred ekrana;NULL;0
817;Blagoje Samardžija: Na izvoru mudrosti;N-DUH 1;0
818;Jadranka Pintaric: Blizine, nigdine i fritule;KNJ23;0
819;Bogdan Bogdanovic: Mrtvouzice- mentalne zamke Staljinizma;RAT 5;0
822;Boris Dežulovic : Jebo sad hiljadu dinara;KNJ35;0
823;Borislav Mrkšic: Rijec i maska;119SK;0
824;Boris Peric: Groblje bezimenih;NULL;0
825;Borivoj Radakovic: Virusi;KNJ15;0
826;Bosiljka Bašcura : Djetešce, na sunašce!;KNJ31;0
828;Božidar Alajbegovic : Librido;KNJ10;0
829;Božidar Miric : Pod suncem slobode;NULL;0
830;Božo Udovicic - Razvitak i energetika : temeljne odrednice;NULL;0
831;Barbara Bradford: Biti najbolja;210DSKX2+LJUB44;0
833;Branimir Bilic i sugovornici: Znakovi novoga vremena-misli 21stoljeca;RAT 27;0
834;Branimir Donat : Bogatstvo vrta;KNJ13;0
835;Branimir Petranovic : Crni andeli;NULL;0
836;Branislav Zeljkovic : Traženje ljepote- eseji;KNJ7;0
837;Branko Hecimovic : Razgovori s Pometom, Desdemonom i poljskim židovom;KNJ35+71SKX2;0
838;Branko Polic : Pregršt glazbenih anegdota;KNJ11;0
839;Branko Stipkovic: Bronca '98;HOBY3;0
840;Branko Vukšic: 100 pisama iz Zagreba;NULL;0
841;Brenda Joyce: Nepredvidivo srce;STABLO1;0
842;Bret Harte: Kalifornijske pripovijesti;NULL;0
844;Više autora: Buntovna proza;NULL;0
845;Carla Phillips: Neženja;LJUB28;0
846;Carl Brecheen & Paul Faulkner : Sklad u obitelji;ALT8 +SK704X2;1
847;Carmen Kukuljevic- Sakcinska- David : U vrtlozima života;NULL;0
848;Carroly Erickson : Tajni dnevnik Marije Antoanete;LJUB12X3;0
849;Cassia Leo : Prica o nama- Pad;LJU23X3+N-LJU3;0
850;Catherine Alliott: Oženjeni muškarac;N-LJUB38;0
851;Catherine Millet: Seksualni život Catherine Millet;214DSKX3+LJUB24;0
852;Cathy Kelly : Neka ostane medu nama;N-LJUB 31;0
853;Cedo Prica: Bilježnice namjernog sjecanja;KNJ39;0
854;Chad Harbach : Umijece igre;LJU10,LJU14X2,;0
855;Charlotte Rogan: U camcu;LJUB1;0
856;Chris Anderson: Dugi rep;RAT 44;0
858;Chris Carter: Ja sam smrt;NKRIM2+77SKX2;0
862;Chris Carter: Krvnik;NULL;0
863;Chris Carter: Pozivatelj;NULL;0
865;Chris Manby: Sedam suncanih dana;LJU24;0
866;Christina Baker Kline: Vlak sirocadi;NULL;0
868;Christina Lauren: Prekrasan igrac;STABLO1;0
869;Christopher Robbins: Jabuke su iz Kazahstana;RAT 28;0
871;Colin Falconer: Sulejman Velicanstveni;LJUB13/ 10X2;0
873;Colin Wilson i Damon Wilson : Velika enciklopedija neriješenih zagonetki 1-2;STABLO 1;0
874;Colleen Faulkner: Kao sestre;LJUB23+LJUB36;0
877;C. W. Ceram: Bogovi grobovi i ucenjaci- Roman o arheologiji;SK735;1
878;Daisy Goodwin : Posljednja vojvotkinja;LJU9,LJU14X3,;0
879;Dale Carnegie: Kako se rješiti suvišnih briga;NULL;0
880;Damir Radic : Prokleti i lijepi;NULL;0
881;Damir Sirnik : Labirint;KNJ20;0
882;Damir Trajcevic : Punoglafka- purgericus vulgaris;KNJ36;0
883;Daniela Bobinski : Iza šutnje;NULL;0
886;Daniel Quinn: Prica o B;KNJ 28;0
887;Danijela Gašparovic: Plavuša u borbi s nosorogom;LJUB24;0
888;Daphne du Maurier: Sokolov let;193SK;0
890;Dario Šarec : Totentanz;KNJ23;0
891;Darko Oreškovic : U potrazi za izgubljenim satom;KNJ13;0
892;Darko Stuparic: Diplomati izvan protokola;NULL;0
893;Darko Tipuric: Iluzija strategije;NULL;0
894;Dave Boling : Guernica;LJU15X2;0
895;Darko Vrbanc: Osobna zaštita;NULL;0
896;Darko Vujnovic: Zbogom cjepiva- štetna i neucinkovita;NULL;0
897;Julie Garwood: Otkupnina;N-LJUB  40;0
898;David A. Kaufelt: Rezervni dijelovi;RAT 1;0
899;David Attenborough : Živi planet;STR2;0
900;David Attenborough : Život na zemlji;MED3X2+SK736X5;1
901;David B. Agus : Kraj bolesti;ALT12;0
902;David Baldacci: Jedini preživjeli;211DSK;0
905;David Belbin: Plavci- Crno i plavo;NULL;0
906;David Belbin: Plavci- Dimna zavjesa;NULL;0
907;David Black : Acid- nova tajna povijest LSD-a;ALT9;0
908;David F. Vennells : Reiki za pocetnike;NULL;0
909;David i Gaya Currie : Živjeti s Bogom- dnevna citanja za osobno bogoslužje;NULL;0
910;David Gilmour: Mahnite noci;NULL;0
912;David Walliams: Zla zubarica;NDJE79X2;0
913;David Wilkerson: Trijumf kroz tragediju;NULL;0
914;Davor Butkovic : On the record- opis pada Hrvatske dem. zajednice;KNJ35;0
915;Davorin Horak & Tomislav D. Matkovic: CorelDRAW 99;NULL;0
916;Davor Špišic : Svlacenje smrada;NULL;0
918;Dbc Pierre : Vernon Bog little- komedija 21. stoljeca u nazocnosti smrti;KNJ14X2+KRIM31;0
919;Deepak Chopra : Povratak Merlina;NULL;0
920;Dejan Ajdacic: Erotsko u folkloru Slovena;NULL;0
921;Delimir Rešicki: Ogledi o tuzi;NULL;0
922;Denis Diderot : Indiskretni dragulji;NULL;0
923;Denise Grover Swank: Dvadeset osam i pol želja;LJUB25;0
924;Dietrich Schwanitz: Opca kultura sve što treba znati;PFI7;1
925;Denise Mina: Garnethill;NULL;0
926;Denis Kuljiš : Hrvatski Bog Merkur;KNJ11;0
927;Denis Pericic: Hrvatski psycho;RAT 36;0
928;Derek Freeman: Diltheyev san;RAT 5;0
930;Dimitrije Demeter: Teuta;DJ28/128SK;0
931;Dimitrije Popovic : Veronikin rubac;KNJ19;0
932;Dino Milinovic: Kradljivac uspomena;KNJ14;0
933;Margaret Diras: Bol;NULL;0
934;D. L. Bogdan: Tajne Tudorova dvora;NULL;0
935;Ádám Bodor: Okrug Sinistra;NULL;0
936;Domacine, srecna ti krsna slava;NULL;0
937;Dominique Garnier: Cekat cu dan i noc;LJU43+LJU33;0
939;Don DeLillo: Americana;SPL9X2;0
940;Don DeLillo : Umjetnica tijela;KNJ25;0
941;Donna Leon: Acqua Alta;KRIM15X2;0
942;Donna Leon: Ruka pravde;KRIM0;0
943;Donna Leon: Venecijanski finale;KRIM0;0
944;Dorde Licina: Put za gubilište;RAT47;0
945;Dorde Licina: Put za gubilište;RAT47;0
946;Doris Dörrie: Jesam li lijepa?;207SK;0
948;Dorothea Benton Frank: Posljednja prva supruga;NULL;0
949;Dorothea Benton Frank: Sestre uragana;N-LJUB35;0
950;Dossier- zlocini Muslimanskih postrojbi nad Hrvatima u B i H;NULL;0
951;Douglas Kennedy: U potrazi za srecom;N-LJUB 21 + SK;0
952;Dragana Vucic Dekic: Komedija sa stavom;N-KNJ 34X2;0
953;Dragan Božic: Put u drugo vrijeme;NULL;0
954;Dragan Krasic Stanislav Anto Živkovic: Tehnika sigurnosti u rudarstvu;NULL;0
955;Drago Jancar: Lucijine oci;MZst;0
956;Drago Štambuk : Krvavi most;KNJ10;0
958;Dr. Entoni Dž. Satilaro : Vracen u život- kako sam pobedio rak;NULL;0
959;dr. Jelka Franzot- Zor : Kozmetika i mi;STR15;0
960;Dr. Oetker: Marmelade- džemovi- drhtalice;KUH6;0
961;Dr. Oetker: Meso;NULL;0
962;Dr. Pierre Dukan : Dukan dijeta i najbolji recepti;STABLO1X2;0
963;Dr. Pierre Dukan : Dukan dijeta;ALT3+SK699X5;1
964;Dr. Robert Superko : Prije nego što srce napadne-Kako otkriti, sprijeciti i cak izlijeciti srcanu bolest;ALT8 + ALT12;0
965;Dr Saša Božovic: Sve naše Dolores;RAT 28;0
966;Dr. Saša Božovic: Tebi, moja Dolores;STABLO 1;0
967;dr. sc. Casey Taft: Mama, tata, ja sam vegan;DJEC42;0
968;Dr. Stevan P. Petrovic : Psihologija i mogucnosti zloupotrebe;PFI2;0
971;Dubravka Ugrešic : Štefica Cvek u raljama života;NULL;0
972;Dubravko Horvatic : Ime zla;KNJ8;0
974;Dubravko Horvatic : Pravo na ljubav pravo na smrt;KNJ13;0
975;Dunja Robic : Diitref ili kockanje za družinu- perivoj bez vodoskoka;KNJ25;0
976;Durda Otržan: Spašavanje pobune;NULL;0
977;Duro Rebic: Špijuni na tekucoj vrpci;RAT 46;0
979;Duško Babic : Akvarij za Svijet;KNJ13;0
980;Dženana Mehmedovic : Dom okrnjenih duša;KNJ13;0
